web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551348793-20046","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mark","Alexa is Better than Siri.","September 8, 2018","Very easy to setup. Plug and play. I prefer Alexa over Siri and I have Apple everything. It’s just smoother and more intuitive.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_299?ie=UTF8&pageNumber=299&reviewerType=all_reviews"
"1551350810-20690","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","John K T","I like this better than my first two - really like ...","November 22, 2017","This is our third echo. I like this better than my first two - really like the smart home feature.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_380?ie=UTF8&pageNumber=380&reviewerType=all_reviews"
"1551350772-20580","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Linda Austin","Five Stars","December 17, 2017","I just Love it good sound","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_366?ie=UTF8&pageNumber=366&reviewerType=all_reviews"
"1551348330-18402","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mr. Critter","Eliminates Need for Hue/Wink Hubs","November 2, 2017","Review after 5 days:

Pro: Performs same basic functions as Philips Hue and GE Wink hubs.
Con: Does not perform all functions.  Cannot create scenes, cannot set sunrise/sunset timers, and third-party apps that rely on Hue hub will not work once you disconnect that hub.

Pro: Changes color of lights for Hue bulbs with voice.  If you only had Hue hub gen. 1, this will be a new feature for you. If you had Hue hub gen. 2, this is not a new feature.  This is the primary reason I bought the Echo Plus.
Con: Apple Home Kit will still require Hue hub gen. 2.  Apple does not recognize Amazon devices.

Pro: Controls all of my Hue and Wink bulbs and allowed me to disconnect those hubs.
Con: Set up is a huge pain.  I might be overly complicated for someone new to Alexa.  The bulbs you own will already be paired to their respective hubs.  Simply disconnecting the hubs does not allow Echo Plus to take over.  You have to reset each bulb.  Since Amazon advertises seamless and easy setup, this was a surprise and made me think I was doing something wrong.  Setup took 1.75 hours for me.  You have to look hard for instructions for your unique devices.  The instructions are in the Alexa app.

Pro: Faster response time for GE Wink bulbs.  Previously would take up to 15 seconds for these bulbs to respond, now it’s instant just like Hub bulbs have always been.
Con: None, this is a great and unexpected feature.  Wink bulbs are much cheaper, and I assumed that’s why they were always slower.  Nice that they have instant response now.

Pro: Amazingly strong microphones, will hear a whisper even if it is playing loud music.  Echo Dot (or any other Echo) can do this, but Echo Plus’ ability is impressive.  Echo Dot did not do a good job of canceling out its own music.
Con:  It can hear you over loud music only if Echo is playing this music.  Loud ambient sounds or music playing from some other speaker will prevent Alexa from responding to your commands.  Amazon is well aware of this issue, and they now sell an Alexa-enabled remote control to use during this situations.  I also own the Amazon Dash Wand (for the food delivery service), and it can be used to do the same.  Of course, if you have to press a button on these remotes, then it’s no longer truly voice activated.

Pro: Multi-room music plays in sync if you have multiple Echo devices. It also creates a home intercom system with the “drop in” feature.
Con:  None, this is a cool thing.  But these functions are available on all Echo devices, including the Dot that is 1/3 the price.

Pro: If you order now, Amazon is giving you a free Philips Hue bulb.
Con:  Even though it’s free, it’s an ugly, cheap-looking bulb.  It’s not sleek glass like my other Hue bulbs.  It’s frosted plastic.  But then again, it’s FREE.  You have to make sure the version you are ordering comes with the bulb.  Both versions are the same price, and you might accidentally order the wrong one without the bulb.

Conclusion:  Terribly complicated set up.  Expensive device that does the same as cheaper Echo Dot with the exception of the internal hub.  The internal hub will replace some features of your ZigBee-enabled smart home devices, but will not give the full range of features you’re used to with their native hubs.  Subjectively, I think the device is ugly.  The other Echo products have more pleasing proportions.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews"
"1551348412-18692","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Cindy Greaves","Great little device","August 11, 2018","I like being able to ask if play music, the weather, jokes, and anything else I want
To know. Set it to wake me up.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_130?ie=UTF8&pageNumber=130&reviewerType=all_reviews"
"1551348360-18515","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Micheal Davis","Works as expected","January 9, 2018","I already had 2 dots and then got this. Sound is much more robust and the hub for the lights is nice. Not much more to say.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews"
"1551348353-18492","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","J. Franks","Still has a learning curb for her skills, could use a LOT MORE of a selection","July 30, 2018","She's [Alexa] a bit dense and still learning the way I phrase things with my NY/NJ regional accent.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105&reviewerType=all_reviews"
"1551348221-18009","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Joseph","do not waste your money on this","December 28, 2017","Hands down the most frustrating piece of equipment I have ever bought.  The app is impossible to navigate and is zero help...do not waste your money on this POS","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews"
"1551348545-19152","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Edwin S.","Alexa, play classic country...","March 8, 2018","We have loved all our echo products.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_187?ie=UTF8&pageNumber=187&reviewerType=all_reviews"
"1551350856-20849","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","D.H","Four Stars","December 18, 2017","Adaptability and handy","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_400?ie=UTF8&pageNumber=400&reviewerType=all_reviews"
"1551348376-18570","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Scott Slavin","Zwave Only","October 6, 2018","The Echo hub is limited with its inability to control zigbee devices.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_115?ie=UTF8&pageNumber=115&reviewerType=all_reviews"
"1551350721-20419","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Ron Luce","Very capable!","July 28, 2018","Very capable.  Language recognition is the best I've experienced.  Great sound, too!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_346?ie=UTF8&pageNumber=346&reviewerType=all_reviews"
"1551348559-19195","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Alex Venturini","Alexa is incredible! She sets alarms, plays music ...","January 25, 2018","Alexa is incredible! She sets alarms, plays music, she has the latest news, and she has shutdown timers when I am falling asleep! I cant imagine life without her","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_193?ie=UTF8&pageNumber=193&reviewerType=all_reviews"
"1551348164-17816","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","The_dude","Not convenient - Disappointing - Not worth the money","November 8, 2017","***Preface***
This is the first time I've been really disappointed by an Amazon brand product. Amazon is one of my favorite companies because they provide superior convenience/value to the customer. Their Amazon basic products are great. They have figured out how to walk that line between utility and affordability. While the product experience may not be premium, I always got great value for the money spent.

***Echo Plus Review***
Perhaps I am not their target audience, but I was really underwhelmed. Alexa is one of the dumbest 'smart' devices I have used. She is terrible at answering questions, and often (75% of the time) responds with ""I don't know"". I was disappointed by integration with peripherals such as Philips Hue. From what I have read, it appears that Alexa is connected to Bing, which seems to be part of the issue. Trying to get Alexa to answer from Google requires a bunch of setup, and then I still have to use additional verbal keywords to get it to work - All of this to just query the internet. I could just google on my desktop or laptop anyway. This is the opposite of convenience.

Skills often don't seem that useful. There is no ability to change Alexa's voice to male (according to alexa). I find the sterile voice of Alexa really uncomfortable, which is also one of the reasons I'm not a big Siri fan. On top of this are privacy concerns from having 7 tuned microphones in your room. The audio is fine I guess, but nothing to write home about.

I only found 1 useful thing: Playing NPR. $150 for a glorified radio is really disappointing. Even if this were $75, I would have a hard time justifying the price. I'm not buying hardware, I'm buying Alexa. Alexa is not worth $75 in utility.

***Verdict***
At the end of the day, Amazon does well when they make my life convenient. They are a convenience company - That is their brand. That is why I love them. Alexa is NOT convenient. I will check these products again in 5 years. Perhaps they will have figured out how to translate speech into something actionable AND convenient.

Edit: As an aside, I really enjoyed the material on the bottom of the echo. It provided a quality feeling grip. Also, the volume ring was a good design. The volume ring is a better design than a volume button.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews"
"1551350854-20846","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","My echo plus  Happy with my Alexa.","August 24, 2018","Love it","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_399?ie=UTF8&pageNumber=399&reviewerType=all_reviews"
"1551348403-18660","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Madonna M.","Fun","August 9, 2018","Although I am still learning it’s abilities I am enjoying having it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_126?ie=UTF8&pageNumber=126&reviewerType=all_reviews"
"1551348706-19724","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Music by voice command. Have the feeling someone is ...","February 15, 2018","Music by voice command.
Have the feeling someone is alwsys listening.
Would not get another or give it to anyone.
Is helpful to my husband who is going blind.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_259?ie=UTF8&pageNumber=259&reviewerType=all_reviews"
"1551348147-17745","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Darin B","Make sure you have steady internet.","December 15, 2017","I really enjoy the Echo Plus. It's nice having a home hub and the echo in one device. This is my first foray into smart home equipment. The only thing I don't like about this, is that even the smart home connection stuff (on the same WiFi network) has to go through the internet, and then back to your house.
My internet went out the other night, no big deal I thought. ""Alexa, turn off the living room lights.""  nothing happens. Usually not a big deal, but I have some Christmas lights hooked up to it as well with the switch in a high, hidden spot. Just frustrating that being a ""hub"" it still has to communicate to the smart devices via the internet. If the WiFi is still running, but the internet is down, it shouldn't stop your connected devices to your ""hub.""","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1551348460-18833","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Alan","Cool Device","April 23, 2018","A cool device but sometimes it just don't get it.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_148?ie=UTF8&pageNumber=148&reviewerType=all_reviews"
"1551348537-19119","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Carl J. Bertuzzi","Great purchase","December 13, 2018","Love this device","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_183?ie=UTF8&pageNumber=183&reviewerType=all_reviews"
"1551348690-19668","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Barbara M. Ruggiero","What took us so long??????","January 9, 2018","We love trying to stump Alexa!!!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_252?ie=UTF8&pageNumber=252&reviewerType=all_reviews"
"1551348414-18702","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","goforit","Soft music is fantastic","November 30, 2017","Nice device for background music in home and also for turning on/off lights that are designed for the system.  Great news headlines.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_131?ie=UTF8&pageNumber=131&reviewerType=all_reviews"
"1551348692-19680","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Leonard","Two Stars","March 18, 2018","Won't work right,","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_253?ie=UTF8&pageNumber=253&reviewerType=all_reviews"
"1551350858-20862","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Corrina Villalovos","One Star","January 25, 2018","She is not helpful unless you have a smart home & can't answer all my questions.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_401?ie=UTF8&pageNumber=401&reviewerType=all_reviews"
"1551348162-17802","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","AmazonFan","It's ok, 2nd Gen is better","September 14, 2018","I decided to upgrade after our 2nd Gen Echo was stolen.  I like the plus, but I like the sound on the 2nd Gen better.  I don't think the Hub is worth the extra cost, at least not that I have found yet.  We LOVE the Alexa features and own many echo products.  I just wouldn't make this purchase again.  I would stick to the 2nd Gen since I feel the speaker quality is just better for the price.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews"
"1551350854-20847","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jeff Sowell","Works great. Easy to set up and so many things ...","January 9, 2018","Works great.  Easy to set up and so many things are compatible with it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_399?ie=UTF8&pageNumber=399&reviewerType=all_reviews"
"1551348443-18792","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","McDonald","Works great!","September 3, 2018","Works great! Was a birthday gift for my wife!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews"
"1551348686-19658","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","smart home","October 14, 2018","loving the echo, can control most my house with it, user friendly","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_251?ie=UTF8&pageNumber=251&reviewerType=all_reviews"
"1551350821-20732","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Courtney Gilliard","Five Stars","March 17, 2018","Great product","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_385?ie=UTF8&pageNumber=385&reviewerType=all_reviews"
"1551348708-19732","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Shellie","Fun fun and great music","October 9, 2018","Love love love it","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_260?ie=UTF8&pageNumber=260&reviewerType=all_reviews"
"1551348615-19395","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Danton J. Thompson","Powerful new addition to the family and home.","March 20, 2018","This this is pretty great so far. I love the Jeopardy skill and I've really just scratched the surface on what this thing can do.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews"
"1551348522-19068","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","william carter","Five Stars","May 30, 2018","good speaker for listening to music.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_177?ie=UTF8&pageNumber=177&reviewerType=all_reviews"
"1551348607-19368","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dorothy","Five Stars","June 30, 2018","We love this.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_214?ie=UTF8&pageNumber=214&reviewerType=all_reviews"
"1551348366-18539","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Frank Keller Jr","Great Sound, No power storage, must be plugged in at all times","August 15, 2018","Love the bigger sound, Very disappointed that it must be left plugged in or you can use it. Not able to take to the beach or picnics.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews"
"1551348164-17812","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","TX girl in HSV","A MUST HAVE!!","May 21, 2018","Love it so far!!  Last night the power went off temporarily and caused the first light to come on (lamp in the living room).  I awoke and noticed a light coming from the living room and was alarmed!  Never dawned on me the light would come on during a storm!  I went into the living room and said ""Alexa, first light off!""  She answered, ""Okay!""  I jumped out of my skin!!  Just wasn't expecting that at 2:00 AM!!  But, it works!!!  We're enjoying getting ""to know"" Alexa!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews"
"1551348373-18565","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Constance Abernathy","We love the echo plus","February 15, 2018","We love the echo plus.  We have only two issues with it, first voice recognition...sometimes it does not follow instructions.  Second its knowledge base doesn't seem to match google.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews"
"1551348852-20258","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","One Star","February 28, 2018","It never answers questions right you have to say it one way. Doesn’t work corresponding with Phillips hue app","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_326?ie=UTF8&pageNumber=326&reviewerType=all_reviews"
"1551350802-20658","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Robert Schley","Five Stars","January 21, 2018","Great tool. Very human like. Kids like it too.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_376?ie=UTF8&pageNumber=376&reviewerType=all_reviews"
"1551348450-18806","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Product is as sold","January 15, 2019","I use the product every day.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_144?ie=UTF8&pageNumber=144&reviewerType=all_reviews"
"1551348789-20031","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Naveen","Super responsive. Needs to improve a little in search capabilities.","January 9, 2018","Super responsive but needs to learn a few things. 1. Doesn’t detect some phrases and might need to have a mechanism for it to learn phrases 2. Needs to improve search capabilities.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_297?ie=UTF8&pageNumber=297&reviewerType=all_reviews"
"1551350736-20464","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Evangeline Weber","... did everything I needed inorder to make my home smart. And it also wasn’t as expensive as the ...","January 25, 2018","The Echo Plus did everything I needed inorder to make my home smart. And it also wasn’t as expensive as the Apple HomePod.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_351?ie=UTF8&pageNumber=351&reviewerType=all_reviews"
"1551348842-20224","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rich Milazzo","Didn’t work as an Insteon hub.","November 21, 2017","Didn’t work as an Inston hub.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_321?ie=UTF8&pageNumber=321&reviewerType=all_reviews"
"1551348846-20240","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","TamekaSp","Five Stars","March 14, 2018","Beyond what I expected. I can’t see life without my echo now 😊🤗🤗","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_323?ie=UTF8&pageNumber=323&reviewerType=all_reviews"
"1551350856-20853","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Brock Wiley","Whole home music capability with the dot is awesome","July 31, 2018","Amazed by the speech recognition and versatility","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_400?ie=UTF8&pageNumber=400&reviewerType=all_reviews"
"1551348630-19453","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","ATRUM TEMPESTAS","Five Stars","January 8, 2018","Does what it should","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_225?ie=UTF8&pageNumber=225&reviewerType=all_reviews"
