web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551345087-10708","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jack","Great for Kitchen","November 6, 2018","I haven't used this product to it's full potential yet.  But it's great.  I love being able to watch Hulu while in the kitchen cooking.  The only thing I can complain about the Hulu app so far is that I don't seem to see a way to choose an episode for a series.  It picks up where it's left off.  Even asking Alexa for a specific season and episode, it will only play the next one to be watched.
Other than that, it's great.  The sound is loud enough where I can hear it over fans and vents while cooking in the kitchen.  I did buy the stand for it, because I didn't quite like the angle it provides.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1551345244-11259","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Elena","Advantageous for all!","December 5, 2018","I got this for my mom as a Birthday/xmas gift, she loves it! And then my aunt loved it because my mom showed her how she utilizes it, so I ended up getting my aunt an echo dot for xmas.. My mom loves setting alarms, listening to music and watching Marvelous Mrs. Maisel while she cooks! One of the best gifts I think I thought of this year! 😂😂😂","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews"
"1551345542-12230","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Terri G.","Great sound !! We love it!","January 10, 2019","The sound is great.  Some of the music is repetitive, however, when you ask for example 70's music.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_232?ie=UTF8&pageNumber=232&reviewerType=all_reviews"
"1551345077-10668","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Paul","Need more touch screen intefaction","January 2, 2019","Although it does a lot, there are not enough games for kids to interact with the touch screen. I bought this for my son who has developmental disabilities,  to help with speech and cognitive abilities. Need more interactive activities, games which are touch screen sensitive.  For example, to play connect for you must say the location , such  as slot four, no visualization is present. On tic tac toe you must say the location such as  right column second space. If you could see it, the game would improve all learning styles. This would then become a great marketing device for those children with developmental delays but have the ability and understanding of how a computer or tablet works..","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews"
"1551345544-12231","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jeffrey Chapman","It is very easy to setup and get started.","February 12, 2019","Set up is very easy and there are plenty of help guides with great ideas for using it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_233?ie=UTF8&pageNumber=233&reviewerType=all_reviews"
"1551345049-10562","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","C. Smith","Lack of setup help is a hinderance","December 23, 2018","Free light bulb, doesn't work. Oh well, it was free after all. Logitech Hub & Harmony Elite remove have worked perfectly since we set them up 2 years ago. The instructions on the Alexa app say to down load the Harmony app, sync it to  the hub, then add to Alexa app. That's it. I download the Harmony app, it works with all the devices we have attached perfectly, I sync it to the Alexa app, no errors, Alexa doesn't recognize any of the Activities that are in the Harmony App, not a single one. I don't know where to begin to trouble shoot this mess and I can't find anyone to call to help.
So far the only things connected to Alexa are 1 plug and 1 light bulb.
Also, if I had know I'd have to download an app for everything and connect the apps I would have re-thought the whole thing. What happens if I leave the house with my phone and mu husband wants to turn a light off? Is Alexa taking his command, using my phone data plan to  send it to the Alexa app on my phone, have Alexa on my phone connect to the app that actually controls the light and sending the proper response back to Alexa in my house to turn off the light?? do I have to load all the apps I loaded on my phone on his phone too??
And again, where do I go to get answers to my questions? The help is helpless, the search engine doesn't understand complicated questions and there's no on to call.","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1551345477-12007","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dragon Phyre","Huh??? What'd you say?","January 21, 2019","Needs volume boost...& a headphone/speaker jack. Other than that...EXCELLENT PRODUCT!!!","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_205?ie=UTF8&pageNumber=205&reviewerType=all_reviews"
"1551345312-11492","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","ckagain3509","Great Christmas gift","January 12, 2019","It was a big hit for Christmas, a nice addition to our Alexia family","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews"
"1551345189-11059","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Joshua","I’m undecided.","December 10, 2018","It is a high quality product and makes parts of my life more injoyable and convienent but it blows my mind that they haven’t added some simple stuff in there like Netflix and a functional internet browser.","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&pageNumber=86&reviewerType=all_reviews"
"1551345207-11121","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Merv","2nd Gen Show is like putting the 1st Gen Show on steroids.","December 20, 2018","OMG! What an improvement over our old Amazon Show.  Don’t get me wrong, we love our 1 Generation Show, but the screen size and better speakers make the new Show better.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews"
"1551345040-10532","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","newraze","Amazon fixed the photo rotation problem","December 7, 2018","There used to be a problem that if you have 5000+ photos uploaded to your amazon photos account and want the echo show 2nd gen to rotate through them on your home-screen it just would stop at 50-1000 pictures but amazon fixed that issue and now it works flawlessly and perfectly for what I want it to do. I originally had it this review at 3 stars for that issue but now that it's fixed I am updating the review to 5 stars. The sound quality and microphone are way better than the first gen echo show. And the 2nd gen echo show works perfectly with other smart devices that are alexa ready. I have a harmony hub that controls my oscillating fan and my whole home theater system, 8 philips hue light bulbs that have a bridge, a leviton smart light switch, and a ecobee 3 smart thermostat all that the echo show 2nd gen works perfectly with. For my philips hue lights I have different groups for each room they are in set up in my alexa app and I can have alexa turn on/off each group of philips hue lights one group at any time I want and she will do it perfectly. I have the leviton smart light switch set up to control my florescent lights in my kitchen and connected to my echo show 2nd and alexa turns them on/off perfectly.

I would now definitely recommend people buy this product.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews"
"1551345457-11968","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Regenia B.","That if you buy 2 you can save $100.00","February 2, 2019","I love that it’s bigger and when I purchased 2 I saved $100.00 . I did the same thing with the first echo shows which still work perfectly and I saved $100.00 then too.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_200?ie=UTF8&pageNumber=200&reviewerType=all_reviews"
"1551345256-11302","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Greg_amazon_fan","Amazing!","November 4, 2018","Absolutely love the new 2nd gen Show!  I have a first gen and this one blows that one away. Awesome picture and beautiful sound. Dont hesitate to get one or upgrade!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_116?ie=UTF8&pageNumber=116&reviewerType=all_reviews"
"1551345264-11330","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","MH","Love","December 11, 2018","What a great update over the first echo show.  The screen is beautiful, the sound is amazing...  What's not to love","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_120?ie=UTF8&pageNumber=120&reviewerType=all_reviews"
"1551345518-12153","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Tony","Nice design","November 3, 2018","The sound quality on the echo show is great. The bass is good. The camera could use an upgrade though","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews"
"1551345142-10897","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Terry TN","Echo Show 2nd Gen Zcreen Goes black and white with horizontal lines","February 7, 2019","Bought 2 Echo Shows 2nd Gen for Christmas 2018. One for me and another for my elderly mother who lives 4 hrs away. Within weeks both units started having horizontal lines and the screen color would go gray during video calls. After troubleshooting with Amazon  we returned the original 2 Echo Shows and received 2 new devices in a timely manner (easy return and shipping of the original Echo Show). Happy with the devices but within days my Echo Show started having the same issues as previously mentioned (no issues thus far with my mother's device). Not sure if I need to return both and call it a loss or request another replacement. As a side note, I paid $229 for each and now see Prime Members pay $179.","2.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&reviewerType=all_reviews"
"1551345346-11607","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jaime Herrera","Recommended","December 15, 2018","this item is surprising. works as advertised and it is a wonderful upgrade to the small device. Just need to find the right place to use it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_155?ie=UTF8&pageNumber=155&reviewerType=all_reviews"
"1551345566-12316","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Steven","Good speakers","January 27, 2019","Easy to set up. Easy to connect to my account and start using right away. Screen is nice sized and legible from a decent distance.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_243?ie=UTF8&pageNumber=243&reviewerType=all_reviews"
"1551345091-10714","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Harry","The sound quality of 1 Echo Show is superior to 2 Sonos Play5's.","December 29, 2018","Hands down the sound quality of the new Echo Show is superior to the Sonos Play5 at a fraction of the price.  I'm replacing 11 Play5's with Show's and 2 Sonos bridges with Echo Dots plugged into my existing audio amps.

You need to experience it to believe it.  I've been missing half the music with Sonos.  The Echo Show truly brings the music alive with all the highs and lows in Dolby and voice commands from any room in the house.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews"
"1551345317-11507","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jason R.","Big improvements","January 8, 2019","Gen 2 is the way to go from sound to looks its hands down better.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews"
"1551345070-10640","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Michael","Best Echo Device Yet","December 28, 2018","I just unboxed and set-up my 2nd Gen Echo Show, this device sounds...AMAZING!!! Set-up was a breeze, took, all of 10 minutes with a new software update download and install. Ordered it via the Amazon mobile app, it was on sale for $179, I was prompted to trade in my 1st Gen Echo Show for $45 and then received an instant $30 gift card making the total investment $113 I originally wanted the Apple HomePod, but at $350 plus AppleCare and taxes, $400 was just too much for me to consider investing in a smart speaker. This device is worth every penny and I’m so glad I was able to snag it at such an attractive price point. Cheers.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1551345233-11218","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Patrick K","Great improvement!","October 15, 2018","Great improvement in function, design, sound, and appearance.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews"
"1551345477-12008","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Awesome","November 3, 2018","Very pleased.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_205?ie=UTF8&pageNumber=205&reviewerType=all_reviews"
"1551345433-11891","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","David Reynolds","This device is life changing!","January 11, 2019","This device had truly changed life!  I bought two, have when to my parents, and now we can video chat easily and I can monitor their health!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_190?ie=UTF8&pageNumber=190&reviewerType=all_reviews"
"1551345283-11386","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Junkie","nice screen","January 10, 2019","lot of capabilities. Havent explored too far in depth yet,  but much improved from the first version.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_127?ie=UTF8&pageNumber=127&reviewerType=all_reviews"
"1551345376-11685","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","kezia walker","Best Buy I have made in a while.","January 22, 2019","I’m absolutely amazed with the Echo show,  I have it blue toothed to my tv and love the great sound.  We are having fun finding what all Alexa will say.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_164?ie=UTF8&pageNumber=164&reviewerType=all_reviews"
"1551345231-11214","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Tina","Great way to spend time with family in a different state!","January 10, 2019","I love everything about this. I use this for everything! Along with the entire family.!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105&reviewerType=all_reviews"
"1551345402-11782","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Tracy White","The Second Generation is great","December 9, 2018","Absolutely love the new Echo Show","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_176?ie=UTF8&pageNumber=176&reviewerType=all_reviews"
"1551345451-11946","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Louann Seborowski","Great sound","November 20, 2018","Great product. Love watching Netflix. Has great speaker system!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_197?ie=UTF8&pageNumber=197&reviewerType=all_reviews"
"1551345181-11027","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Tool Guy","Good But Unfulfilled So Far","January 4, 2019","It’s okay. Setup is quick and simple and learning to talk to Alexa takes some time. The problem is that I only use the shoe as an alarm clock and weather. Seems like it has so much more potential. More skills maybe?","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&pageNumber=82&reviewerType=all_reviews"
"1551345581-12370","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dominik","Awesome","January 24, 2019","So much fun! However, I do ask my echo a lot of questions that it can’t answer. Overall awesome purchase. Needs access to Netflix","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_250?ie=UTF8&pageNumber=250&reviewerType=all_reviews"
"1551345548-12253","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","D. Naranjo","Awesome upgrade!!","November 14, 2018","I love my new Exho show.  Much better than the first generation!!  Mine also came with a Hue Bulb!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_235?ie=UTF8&pageNumber=235&reviewerType=all_reviews"
"1551345187-11050","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Green Label","Not Working","February 17, 2019","Unfortunately, mine is not working. I keep having issues with touch sensitivity. Besides that, while watching videos or streaming music, it will stop in the middle, without prior notice. Very disappointed.","1.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&reviewerType=all_reviews"
"1551345166-10979","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","David L.","Echo Show","January 9, 2019","My rating may be somewhat unfair, because it is a great product and I am still learning all that it can do.  However, it has too much base.  I tried adjusting it in systems and apparently you can't adjust it.  Would like a more crystal clear sound.  The base makes it sometimes hard to understand.","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews"
"1551345213-11147","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Linda W","Love it!","December 9, 2018","Just got this and LOVE IT! Love that I can use it for recipes that I can see on the screen, watch prime videos, and so much more. Sound is great playing music.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_97?ie=UTF8&pageNumber=97&reviewerType=all_reviews"
"1551345043-10540","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Margot","It's great as long as it's working properly","November 19, 2018","I've been using this echo for a few weeks now, and I love the screen and sound. However, it's buggy. It would start making scratchy noises for no reason, and all of a sudden it doesn't play any sound. I have to unplug, wait a few minutes, and then plug it back in to get it working again. It happens from time to time, and it IS annoying. Also, I often have a problem controlling music using the touchscreen.","2.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1551345225-11185","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","HERSHEL","Bluetooth Not Working","January 31, 2019","I traded my Echo Show Gen-1 in for this Gen-2 but had to send it back to Amazon and get my Gen-1 back. The New Echo would not connect to my Joey (Dish Network) box for sound. I tried the 2nd generation units twice but neither one of them would connect to the Joey for sound. Bought another Echo Gen-1 and it works great for the connection for sound to the Dish Joey box. I would be willing to get the Gen-2 again, once the Bluetooth bug is fixed.","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102&reviewerType=all_reviews"
"1551344995-10407","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Ethan Winter","Fine, not great","November 10, 2018","The good: The sound quality is excellent compared to the Echo. The screen quality and video clarity are also good.
The bad: It takes far too long to update. For example, when you put your calendar events on your home screen, it is usually 12-24 hours behind, showing you yesterday's events. Same goes for notifications. Received an Amazon shipment and my Echo notified at 10:16am, it wasn't till 10:56am that my Echo Show gave me that info.
The ugly: Home screen just isn't actually prepared to display properly. If connected to your calendar, it will only show one even for the day, rather than scrolling through multiple events, requiring you to touch the screen to go into your calendar (at that point I could just be using my regular Echo device). Headlines/stories are completely random, and cut off mid sentence. So you'll see something like ""Snakes loose in the wester"" and again would have to touch the screen to dig in further. It also seems to have a much harder time hearing me that my regular Echo devices, especially if it's playing music! Additionally, it simply isn't designed to be seen from across the room; I have a small city apartment so at most I'm 10 feet away, the time and weather are tiny little dots in the corner of a an otherwise empty screen, and there's no way you'll be able to read the ""try"" scroll on the bottom of the screen unless you're right on top of it.

Unless you are using this for the specific purpose of video chatting with someone else who has an Echo Show, I'd say save your money till they make the adjustments. With Google Home Hub (which unlike the Echo Show has the ability to search and play YouTube videos) only costing $150, and regular Echo devices at $100, this just feels like a missed opportunity that is over priced, not prepared for a good user experience, and overall not worth the cost!","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1551345135-10877","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Joe Thomas","Best echo yet","October 25, 2018","Boyfriend HATES tv. I can’t sleep without it. Hulu on here has been a LIFESAVER. Thank you!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63&reviewerType=all_reviews"
"1551345544-12237","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sharon perry","The echo is a good device to have.","January 26, 2019","I gave this to my mom who is 79. She loves it and so do I.  If she wants to listen to music or know the weather anything she can ask Alexa instead of me.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_233?ie=UTF8&pageNumber=233&reviewerType=all_reviews"
"1551344991-10395","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","M Stack","Rear speakers are a miss","November 2, 2018","Replacement update: still 1 star
Made sure to keep volume at a max of 50 and turned bass below 50. How other people aren't getting a VERY noticeable rattle on  mid bass is beoyomd me.

30 minute update: 2 stars to 1. A speaker just blew while playing at 50% volume. Absolutely  ridiculous.

Just received the new show, and not impressed. We have all of the other Echo products and this one is probably the biggest let down. The screen gets it the two stars, but the sound/speakers are a HIGE miss. Without front speakers it is just odd and very obvious the sound is being blocked by the screen. Sorry, but the old show had it right with the front facing speakers. I'll give it a couple of days, but this one is probably going back with the price it commands.","1.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
